Tweet,Label
Glad to be wrapping up this semester with my twins P.s. I throw a…,3
Horseshoes &amp; Hand Grenades (with Adam's mom Terry recording in the foreground ) @ Live on…,1
Straight outta Nashville? @ Mr Bar Stool,2
Alwayz a pleasure... #Miami ! See you next next month #PrivateChef #TurntableJEDI…,6
"miss u squishy pup @ New York, New York",3
I could do this all afternoon #whataview #winetasting #sonoma @ Christopher Creek Winery,5
"When you meet with a couple and they tell you your photos stood out to them because they seem ""less forced"" and ""more natural."" Day made.",1
*peep the little kid in the back * @ Westran High,2
Went to see #kungfupanda3 and ended up with a #drowningpool photo op. @ AMC Spring 10,5
New York !! We here !! 42 street turn up tonite BB Kings !! @ Madison Square Garden,4
He was a {semi} good date I guess @ Vello's,9
"The grill master at work #grillingtime #allmine #bonapetit @ Edina, Minnesota",3
"Always love seeing my ginger @ Churubusco, Indiana",0
"When that light hit you just right. #calilove #selfie #naturalhair @ Alameda, California",12
_cornell__ this how I put women I don't know who wants to date me in the sister zone #idontknowyoubitch,2
Power Moves | stretchd_34 @ Studio 14 Productions,18
I was an angel for about 30 seconds today #victoriasecrets #paris @ Galleria Mall,1
Trick or Treating isn't just for kids... it's for dogs too! We our resident pets. Bring them…,0
Today I got to graduate with some of my best friends. I am so proud of all of you @ Kansas…,0
Favorite shaker ever= @user @ Vista At Plum Creek,1
"#WCW annaindahouse #newportbeach #OC @ Newport Beach, California",1
#SLAY @ Fort Lauderdale Beach,12
I love New York @ TimeSquare Manhattan,0
What a way to start New Year by announcing I'm Iron Man and showing you some of my suits …,2
Providence waterfront is so pretty @ Waterman Grille,0
"My sympathies, my dear RT @user Lights, drill, action!",16
@ Pebble Beach - Spanish Bay,8
Madre @ Disney's Magic Kingdom,0
"A glimmer of summer on this chilly NYC day @ West Vilage, NYC",12
NY reflections #newyork #home #reflect #travel #roadtrip #afternoon #sunset #eastcoast…,7
Double cup love you the one I lean on @ Philadelphia's Magic Gardens,13
my go to gal. so thankful to be living my dream as a GG for a second year in a row. #MIZ @user,7
Dinner with my gorgeous babe! @ Olive Garden,1
When your sandwich is THAT good! @ Barrel Republic Oceanside,9
People really be gassin me,2
How to read a book in the desert. #palmdesert #pool #sunshine #happyplace #wheretoread @ Palm…,2
"I'm in love iced coffee @ Middlesboro, Kentucky",5
Not like your ex @ Saturday Coffee,5
Love these girls #dirty30 lfranzel dmari1003 lsellars77 @user,13
Shes addicted to breaking hearts and moving on,0
"she has fire in her soul and grace in her heart @ Greenville, North Carolina",3
"Drink #7 lol #DontJudgeMe Also, I'm not driving. Lol #Mimosas @ BBR Columbus",16
Couldn't agree more with my awards #SeniorSuperlatives #CutestCouple #Hollywood @ NOLA Brewing,5
I love where I live #citylife #atl @ Piedmont Park,1
So much mermaid @ Disney's Art of Animation Resort,1
"I thought this top was longer, last night at 1 oak... ...#SlimminIt #1Oak #NYC #LastNight…",9
️ @ Griffith Park Observatory Hiking Trails,12
"When Brooklyn blossoms... #brownstone #spring #april @ Carroll Gardens, Brooklyn",3
So thankful to be able to spend this vacation with my best friend @ Wild Dunes Resort - Isle…,0
Double tap if you want #alokozay #tea #teaaddict #tealovers #torontotea #healthy #choices…,1
"This is Foxy @ Anaheim Hills, Anaheim, California",19
Highlights from Black &amp; White Party hosted by @user DJs: @user x @user x…,4
"Exploring Indy with the parentals @ Indianapolis, Indiana",3
Happy birthday to a brother... love you @ Frog Pond (Ice Rink),0
#juanandlars2016 photo booth! @ Holiday Inn Long Beach Airport Hotel and Conference Center,18
I want to say Thank you to itsjustcat from VH1 Sorority Sisters I'm so glad that you share a big…,0
Have fun &amp; stay warm tonight at the #Montrose Christmas Parade! #oliveoil #paleo #glutenfree…,17
I had a gorgeous morning drawing some lil birdies @ Corpus Christi Bayfront,5
#ivoted Get it!? #ourvotecounts #marriedcouple #funcouplestuff #liveabetterlife @ East…,11
"So excited to spend another summer w/ this cutie @ Carlisle, Iowa",1
The best lunch meetings have Vietnamese food. But I'm biased... (From yesterday.).. here is…,10
Cloudy and moody city today but I still #INY. I took this photo from the roof deck of a…,0
"Jean just luvs the beauty of a Sunset, and I just luv the beauty that is her!#Oceanside…",0
️ @ Shakey's USA,0
"Look at this tiny grape my friend found in the fruit salad.. A baby, baby grape @ Sky Ridge…",5
@user They pissed Dak off with that interception now they gotta pay the price at Davis Wade Stadium,2
So I would say the Renaissance Faire was a success #RenFaire #menoftherenaissance @ The…,1
Date night #vacation @ Duffy Street Seafood Shack,0
It's been four years and I'm still stuck with these two @ Bryant–Denny Stadium,19
Today Today Today!!!!!Our fun workout at the beach See y'all there Remember everyone is…,6
Hanging around #bass #music #colors #talent #california #sanfrancisco #photography #iwish…,6
Thankful to wake up in the best country on earth every single day. …,11
#squadShoutout to hiraisofia for bein the baddie that she is. Congrats on graduating @ The…,9
-Happy Birthday @user Watch You Kill Republic Tonight Wit @user @ The Republic....,15
"skipped a day at the beach for Tree Hill. worth it. #goravens #TreeHill4ever @ One Tree Hill,…",8
One last bday shoutout to the roomie!! can't wait to get back to our sleepovers aaand go jays …,8
"IU A LATKE @ Los Angeles, California",0
Clara: I'm a little nervous. Daddy: I know. I love you. You know who else loves you? God. …,3
Good Friday morning lovelies!! TGIF ----------------------------------It's a great day to…,6
We heard Houston puts on a good rodeo #BrettEldridgeBound @ Houston Livestock Show &amp; Rodeo,14
I See #ChristmasTrees #Want #TisTheSeason #HoHoHo #whitechristmastree @ Walmart Neighborhood…,17
All I need is you &amp; a little bit of music #SKFormal2k16 #EtaChicksSince1906 @ Sigma Kappa -…,3
Us! @ Sesame Place Amusement Park,1
#wcw always @ The Ohio State University at Marion,1
Booty Christmas #Smackdown,2
"Chipped paint, pretty canvas #NoSoliciting #FreeVibes is on the way …",10
"my little pickle came back to visit!! || #dogs #dogsofinstagram #dog @ Wilmington, North…",3
This bag tho @ Lower Manhattan,1
Merry Christmas Eve-Eve #sunrise #christmas #visitnc #clouds #northcarolina #nofilter #bird…,17
Disney on ice @ Rupp Arena,8
Sunday Funday with @user #missheralready #Nashville #adventure #weekend #latergram @user,0
@user you ain't shit,2
This is what happens when you leave your phone unattended... @user,2
"Nothing better than her @ Chuckanut Bay, WA",13
"️ True Love @ Reno, Nevada",0
High bun and swooped bangs...... Yes #Locd #LifeIsGood @ Salon Phoenix CO 2,9
"We will never forget #911memorial #ArchillasInNY @ 9/11 National Memorial, New York City",11
#currentmood @ Uptown,2
Biebs w the babes @ Verizon Center,13
@user @user Zeke is your only good player... Your team is sorry and can't win in the playoffs,2
: @user @ Studio 200,10
Throwback to @user with this dime @ The Fox Theatre,7
Wouldn't wanna be kidnapped with any other group of people @user,14
I made vegan chicken teriyaki w/ soba noodles. All of the flavor none of the cruelty @user,0
@ Times Square,1
Guest #regram Nice nails!! @ Whitefish Handcrafted Spirits,5
His &amp; Hers. (#BulleitRye and #BulleitBourbon)Typically #Sundays bum me out- but tonight I…,3
My little one turns 21 today thank you for being the SOL sister…,1
Happy Birthday my love @ The Pomeroy,0
Good Morning!#firstfieldwork #igers #event #events #wedding…,12
I NY #nyc #thehighline #iwannacomeback #manhattan @ The High Line,0
SENIORS! These available dates for the next three months will go FAST! And summer availability…,7
"""wen ur summer plans are lit "" - the ever so lovely Nia Lovelis I apologise for posting…",4
Our gorgeous capitol building #mississippi #jacksonmississippi #statecapitol @ Jackson State…,0
I am in charge of how I feel and today I am choosing happiness #happiness #california #fresno…,14
"I could make a lot of jokes, but I'm choosing not to Thanks for…",16
I got to show my big and gbig around my fave place today …,3
Soak in' up the sun @ Crystal Cove - Newport Coast,12
"beautiful things don't ask for attention @ Madison, Wisconsin",7
I AM THE PRINCESS OF NAILS!!I AM HERE TO SLAY#THEROYALSUITE coming soon... $20 deposit…,7
New York City at night @ New York Time Square,1
"Even though I'm not a Belieber, it's always a fun time with this girl @user @user",0
"It's been too long @ Evansville, Indiana",0
"#tbt @ Queens, New York",2
OMG MY BEST FRIEND SURPRISED ME !!!! Can't believe he came to watch me perform! So happy he is…,1
I would like you to meet my perfect huddle !! We're going to…,1
"Chillin with starfox @ Doctor Phillips, Florida",13
“@ThatsSarcasm: i need to learn to stop saying whats on my mind cause one day that shits gonna give me a blue eye” wish a bitch would,5
#RRC16 is pretty Lei'd back #dumblit #TeamOJ @ Texas 4-H Center -…,6
"Coworker's baby shower. #georgetowncupcakes @ Arlington, Virginia",5
Taco Tuesday... Taco Bowl Smile! #DONDINOS @ Da Crib,15
"#ATLGBTQ - [T O N I G H T] - It was so good, they had to make it a thing @user /…",15
"Happy satnight everyone @ San Francisco, California",16
Another Billboard Music Awards in the books with the PR dream team! #BBMAs #dreamteam :…,10
️ @ Brookfield Place New York,12
@user this moon #yogart was perfect #yogartevent #PalmCourtYogArt #fullmoon #luachei…,1
Those live strings made the Copeland show even more incredible . #copeland #boweryballroom…,3
"Happy birthday Thao, keep it classy and have a great day @ Oklahoma State University",19
Felt good to be back! #HellmanTrail #MBRroute 9:45 avg pace was my best run but I honestly…,5
Always!!! #DrNeverGiveUp #GreaterThanTheGame #MatchMadeInHeaven tune in tonight 10pm est…,15
"Class (@ The Complex in Los Angeles, CA)",0
Homecoming beauties. @ Luverne High School,0
@user bestfriend where ya black ass at,2
@user oh and I'm not working nights after this week!,16
@ Stone Mountain Park,1
My fam is (not as w/o the perfect @user missed you) @user,4
Life.. #sundayfunday #goodvibesonly #livelifedope @ Gordon Biersch Brewery Restaurant,6
"Wandering between phallic rocks at one of #Utah's strangest parks, #GoblinValley. No better…",2
#OneHellOfANight #TrvllPromo #March26th #ItsLIT @ Club Ice,4
Happy Storybook Character Day (Halloween) from the ESOL team!! @user,5
This weekend is about to be lit #TakeMeBack #HardSummerReady #RaveFam @ Las Vegas Motor Speedway,4
"Even though we parted ways for a little bit, it was like we never left it was good seeing my…",2
These were hanging out with the giraffes #Zebra #SanFransiscoZoo @user,5
Today with former President Bill Clinton @ Florida A&amp;M University,11
(@ Pink in FL),1
I had a long day that started at 6:40am with some snuggles from my favorite person @user,13
Throwback to the trip that was apparently too good to be true... …,2
To see @user again at I marketing meeting up #marketing #joepolish #mentors #phx #scottsdale…,0
wouldn't want to be at church camp with anyone else @ Virginia…,3
My sweet little peanut #orangebeach #gulfshores #beach #badgleymischka…,1
"Gm @ Virginia Beach, Virginia",16
Happy birthday @ Auburn University,16
This little cherub has captured my heart!! You are so loved Witt! …,8
@ New Orleans Marriott Metairie at Lakeway,2
looking through the archives...so much for Jamie &amp; Lockie and Miss Pixiessss#dc #dcwedding…,0
It's Band In A Box..... #getit #getit #ahyoudontgetit @ Taylor Band &amp; Orchestra,2
#NervousRecords #poolparty was out of this world with lots of eye candy to enjoy more fun…,1
"#SuperBowlWeekend, 2014. Three years ago today. these eejits.…",0
This dude @user goofy as hell lol @user @user chris_paul_family_foundation…,2
How cool is this #RoofTopBar in #NYC They give you this cute red robe to wear to keep yourself…,1
Que a felicidade vire rotina... @ SeaWorld Orlando,0
#shoutout to @user for letting me snatch this out the InstaSnap #walkfashionshow @ Eastern…,18
gawwwwd damn that highlight tho @ Kentucky State Fair,14
"Catching up on this shit. #suagang #powerofpersuasian @ Atlanta, Georgia",2
I real life be lowkey,15
Breaking my beer break with a #martinhousebrewery hibiscus saison and a Mediterranean pizza. …,1
Don't miss this informative and FREE event for #littlelearners (and those that them)…,0
"Black diamonds and pearlsCould it be, if you could be mine we'd both shine #ifiruledtheworld…",7
Happy birthday Dani ! Spain should be fun @ University of Dayton,6
Straight like that . #petty #nohalloween #no #nocandyforyou #nosoupforyou…,2
And lunch houlihans #summer #alohaTuesday #Kwxx @ Houlihan's Castleton Square,1
"Climbs with the babe fransencomesalive @ Portland, Oregon",0
Date night @ Ronin Sushi,3
"Me Before You was good, but me after YOU is better;-) @ Carmike…",0
Raspberry Lime and a view above the crowd #Wurstfest #Wurstfest2016 #poptopiapops @ Wurstfest,15
This one's for the boys @ Sandy Point Beach,11
This was such a beautiful day!Wish I was there now! #Florida #Lakeland #Sun #Life #Happy…,12
@user thank you! It's much darker in person I love it !!,5
Party with us this week. No two parties are the same. Bachata Brothers …,7
when the tie dye cheesecake is LIFE @ Disney's Pop Century Resort,7
Pumped for the Captain America: Civil War premiere tonight! Who's side are you on? :…,10
#happyWednesday from the cuddliest bud and me! Micah visits are the best visits @ Factory at…,1
Finally made Team Member of the Month and it's me as a Princess. Lol. Thanks Paul! #toysrus…,2
